year,total_pop,white_pop,black_pop,hispanic_pop,asian_pop,native_pop,islander_pop,multi_race_pop,median_income,poverty_rate,unemployment_rate,unemployed_15_weeks,labor_force_participation_rate,hs_grad_rate,bachelors_grad_rate,zhvi,crude_rate_suicide,crude_rate_od,crimes_against_society,fraud_and_other_financial_crimes,property_crime,violent_crime,youth_not_in_school,youth_in_foster_care,youth_living_in_poverty,total_crime_count,log_total_crime_count,youth_school_poverty_interaction,poverty_income_interaction,unemployment_youth_interaction,poverty_rate_squared,median_income_squared,poverty_to_income_ratio,youth_to_total_pop_ratio,state_AL,state_AR,state_AZ,state_CA,state_CO,state_CT,state_DC,state_DE,state_FL,state_GA,state_HI,state_IA,state_ID,state_IL,state_IN,state_KS,state_KY,state_LA,state_MA,state_MD,state_ME,state_MI,state_MN,state_MO,state_MS,state_MT,state_NC,state_ND,state_NE,state_NH,state_NJ,state_NM,state_NV,state_NY,state_OH,state_OK,state_OR,state_PA,state_RI,state_SC,state_SD,state_TN,state_TX,state_UT,state_VA,state_VT,state_WA,state_WI,state_WV,state_WY
2022,4377200,0.825,0.074,0.041,0.014,0.001,0.0,0.045,55870,0.171,0.04,0.012,0.5760000000000001,0.89,0.2789999999999999,188212.7744,17.1,20.5,2830.5,448.0,3459.0,4112.0,74000.0,1470.0,207000.0,10849.5,9.291966440856129,12654.000000000002,9553.77,2960.0,0.029241000000000003,3121456900,3.0606217894793365e-06,0.016905780657548053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,4365500,0.83,0.068,0.038,0.015,0.002,0.0,0.047,55630,0.162,0.045,0.02,0.5710000000000001,0.88,0.27,169731.9932,19.1,26.0,3068.5,443.0,3765.0,4348.0,78000.0,1470.0,220000.0,11624.5,9.36095624028331,12636.0,9012.06,3510.0,0.026244,3094696900,2.912045442289371e-06,0.0178673650515714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,4342400,0.8374999999999999,0.074,0.0375,0.0155,0.0015,0.0,0.0335,56760,0.139,0.065,0.018,0.57,0.887,0.2739999999999999,150143.7935,17.5,23.0,3133.5,532.5,4541.0,4256.0,73666.66666666667,1470.0,222666.66666666663,12463.0,9.430599768110527,10239.666666666668,7889.64,4788.333333333334,0.019321000000000005,3221697600,2.448864537270309e-06,0.01696450112890695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,4319300,0.845,0.08,0.037,0.016,0.001,0.0,0.02,55660,0.136,0.0409999999999999,0.0139999999999999,0.5870000000000001,0.872,0.251,139848.0504,14.7,11.8,4094.5,734.5,5492.0,4629.0,70000.0,1522.0,212000.0,14950.0,9.612533466213929,9520.0,7569.76,2869.9999999999927,0.018496000000000002,3098035600,2.4433624979788363e-06,0.01620632597728197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,4320300,0.848,0.076,0.036,0.015,0.01,0.0,0.023,54560,0.157,0.042,0.0139999999999999,0.586,0.868,0.248,132370.8326,17.8,14.4,4953.5,849.5,5879.5,4804.5,73000.0,1549.0,226000.0,16487.0,9.710388122570295,11461.0,8565.92,3066.0,0.024649,2976793600,2.8775132420593465e-06,0.016896970836059802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,4307100,0.849,0.079,0.035,0.015,0.01,0.0,0.022,51350,0.144,0.048,0.02,0.588,0.863,0.24,124914.8588,13.7,15.4,5127.0,930.5,6857.0,5141.5,72000.0,1403.0,223000.0,18056.0,9.80128870021588,10368.0,7394.4,3456.0,0.020735999999999997,2636822500,2.804229713150669e-06,0.016716580363450962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,4287700,0.852,0.08,0.034,0.014,0.01,0.0,0.018,45370,0.152,0.05,0.021,0.583,0.857,0.2339999999999999,118772.7011,15.7,15.5,5096.5,912.5,7532.5,5436.0,75000.0,1406.0,248000.0,18977.5,9.851062038482358,11400.0,6896.24,3750.0,0.023104,2058436900,3.3501575896497763e-06,0.017491891342236783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,4451600,0.571,0.306,0.057,0.018,0.004,0.0,0.044,58320,0.1689999999999999,0.036,0.019,0.584,0.873,0.271,208826.3598,14.4,19.8,4692.0,408.0,5100.0,5454.5,86000.0,396.5,257000.0,15654.5,9.658577571928216,14533.99999999999,9856.079999999994,3095.9999999999995,0.028560999999999965,3401222400,2.8977555254539516e-06,0.019318892236748084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,4480200,0.574,0.306,0.055,0.018,0.004,0.0,0.044,57210,0.184,0.0559999999999999,0.037,0.5770000000000001,0.867,0.264,198002.9453,16.0,21.7,4387.0,288.5,4763.0,5258.5,100000.0,396.5,287000.0,14697.0,9.595466709088816,18400.0,10526.64,5599.99999999999,0.033856,3272984100,3.216164723567146e-06,0.022320427141550123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,4489400,0.581,0.3125,0.0535,0.0175,0.0045,0.0,0.0315,51190,0.155,0.087,0.025,0.574,0.8690000000000001,0.272,188339.4683,12.6,15.3,1532.5,86.0,2150.0,2137.0,91666.66666666669,396.5,289500.0,5905.5,8.683808718388574,14208.333333333336,7934.45,7975.000000000001,0.024025,2620416100,3.02787599382704e-06,0.02041846265607966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,4498600,0.588,0.319,0.052,0.017,0.005,0.0,0.019,51710,0.179,0.046,0.019,0.586,0.86,0.25,179519.2822,16.1,9.2,1220.0,58.0,1453.5,1502.0,76000.0,357.0,289000.0,4233.5,8.351020536361654,13604.0,9256.09,3496.0,0.032041,2673924100,3.461545899325095e-06,0.01689414108964098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,4519300,0.588,0.316,0.051,0.016,0.01,0.0,0.023,49970,0.19,0.048,0.019,0.588,0.858,0.243,173800.59,15.2,9.6,1241.0,72.5,1698.0,1553.5,95000.0,399.0,283000.0,4565.0,8.42639282708974,18050.0,9494.3,4560.0,0.0361,2497000900,3.802205279061856e-06,0.02102094992123782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,4541500,0.588,0.318,0.052,0.018,0.01,0.0,0.019,43900,0.214,0.051,0.024,0.588,0.851,0.238,171363.3701,14.9,11.0,1221.5,83.0,1565.0,1424.5,96000.0,403.0,307000.0,4294.0,8.365206834418355,20544.0,9394.6,4896.0,0.045795999999999996,1927210000,4.874604223138425e-06,0.02113838574515342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,4530500,0.594,0.318,0.049,0.017,0.01,0.0,0.017,42200,0.2019999999999999,0.061,0.025,0.593,0.8440000000000001,0.2339999999999999,172156.1913,14.8,10.5,1197.0,87.5,1496.0,1476.0,97000.0,427.0,314000.0,4256.5,8.356437412536843,19593.99999999999,8524.399999999996,5917.0,0.04080399999999996,1780840000,4.786616430890261e-06,0.021410435622903515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,1348100,0.905,0.016,0.02,0.009,0.004,0.0,0.045,75160,0.096,0.0289999999999999,0.013,0.591,0.946,0.361,358122.026,12.7,20.4,295.0,81.5,1110.0,1186.0,14000.0,112.75,28000.0,2672.5,7.891143754388787,1344.0,7215.360000000001,405.99999999999864,0.009216,5649025600,1.2772581524993014e-06,0.01038497857356385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,1336900,0.9,0.014,0.018,0.011,0.003,0.0,0.053,71140,0.091,0.047,0.023,0.604,0.945,0.36,311270.9749,16.2,19.4,387.5,73.5,1050.0,1165.5,16000.0,112.75,37000.0,2676.5,7.892638802321904,1456.0,6473.74,752.0,0.008281,5060899600,1.2791498573255928e-06,0.011967976686381415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1319600,0.916,0.014,0.0175,0.011,0.005,0.0,0.036,63690,0.08,0.051,0.013,0.596,0.936,0.335,257755.1702,17.2,21.8,299.5,55.5,699.5,772.0,13500.0,112.75,34833.333333333336,1826.5,7.510704191623933,1080.0,5095.2,688.5,0.0064,4056416100,1.2560644361055722e-06,0.01023036508762876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,1302300,0.932,0.014,0.017,0.011,0.007,0.0,0.019,66550,0.104,0.0289999999999999,0.011,0.624,0.932,0.332,236456.3762,17.7,14.5,358.0,64.0,618.0,656.0,12000.0,119.0,33000.0,1696.0,7.436617265234227,1248.0,6921.2,347.9999999999988,0.010816,4428902500,1.5627113041126353e-06,0.009214459637211367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,1299500,0.934,0.013,0.015,0.013,0.01,0.0,0.021,58660,0.1159999999999999,0.032,0.009,0.63,0.93,0.315,225420.5024,19.0,9.2,255.5,80.5,621.0,528.0,12000.0,93.0,35000.0,1485.0,7.303843225277705,1391.9999999999986,6804.559999999994,384.0,0.013455999999999975,3440995600,1.977463732292322e-06,0.009234313786599625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,1300200,0.937,0.011,0.016,0.011,0.01,0.0,0.019,51660,0.12,0.034,0.012,0.636,0.923,0.321,211392.2435,13.5,15.4,256.0,78.5,660.0,460.5,13000.0,116.0,33000.0,1455.0,7.283448228756631,1560.0,6199.2,442.00000000000006,0.0144,2668755600,2.3228354077543987e-06,0.009998454085176061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,1293800,0.936,0.015,0.015,0.012,0.01,0.0,0.016,50860,0.127,0.038,0.016,0.634,0.923,0.301,198263.7839,22.2,17.8,452.5,81.0,748.5,476.5,14000.0,123.0,43000.0,1758.5,7.47278495676164,1778.0,6459.22,532.0,0.016129,2586739600,2.497001631898704e-06,0.010820829478412832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,6011200,0.472,0.292,0.115,0.066,0.001,0.0,0.054,108200,0.086,0.03,0.017,0.648,0.914,0.4379999999999999,396489.4444,10.9,16.2,5188.5,654.5,5459.5,7613.5,69000.0,823.0,155000.0,18916.0,9.847816267665664,5933.999999999999,9305.199999999999,2070.0,0.007395999999999999,11707240000,7.948170534468258e-07,0.011478571420253623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,5992100,0.481,0.286,0.111,0.068,0.001,0.0,0.052,97330,0.077,0.052,0.032,0.648,0.911,0.425,368780.6287,11.6,18.0,3394.5,320.5,3168.0,4354.0,78000.0,823.0,187000.0,11237.0,9.327056171672144,6006.0,7494.41,4056.0,0.005929,9473128900,7.911148554931112e-07,0.013017137060940728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,5933800,0.49,0.291,0.1085,0.066,0.0015,0.0,0.0419999999999999,94790,0.094,0.065,0.017,0.665,0.911,0.431,329988.1588,8.3,20.1,757.0,97.5,975.0,978.0,73333.33333333333,823.0,163333.33333333334,2807.5,7.940405811972488,6893.333333333333,8910.26,4766.666666666666,0.008836,8985144100,9.91655325927567e-07,0.01235857645602428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,5875500,0.499,0.296,0.106,0.064,0.002,0.0,0.032,95570,0.07,0.034,0.015,0.6890000000000001,0.904,0.409,315086.4882,10.5,18.1,1330.5,92.0,1216.5,1007.5,68000.0,770.0,157000.0,3646.5,8.20179728039694,4760.0,6689.900000000001,2312.0,0.004900000000000001,9133624900,7.324397568300008e-07,0.011573481138034017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,5870800,0.503,0.293,0.105,0.064,0.01,0.0,0.034,86220,0.08,0.038,0.019,0.6779999999999999,0.905,0.408,304548.6894,11.9,16.1,1262.0,73.0,906.5,671.5,75000.0,818.0,152000.0,2913.0,7.97728198675515,6000.0,6897.6,2850.0,0.0064,7433888400,9.278482040338201e-07,0.01277508810126591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,6757900,0.673,0.065,0.131,0.07,0.001,0.0,0.06,93550,0.096,0.037,0.019,0.652,0.913,0.466,556942.6519,7.8,12.2,1398.0,594.0,4105.0,6472.0,64000.0,1522.5,152000.0,12569.0,9.439068301584292,6144.0,8980.800000000001,2368.0,0.009216,8751602500,1.0261782343320755e-06,0.00947039620734308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,6744100,0.677,0.061,0.129,0.069,0.001,0.0,0.063,86570,0.076,0.054,0.04,0.6509999999999999,0.911,0.466,504870.5217,7.2,14.6,1416.5,498.5,3597.5,5992.5,67000.0,1522.5,169000.0,11505.0,9.350623917423238,5092.0,6579.32,3618.0,0.005776,7494364900,8.778921347795451e-07,0.009934608037453769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,6697450,0.6910000000000001,0.0655,0.1265,0.068,0.0015,0.0,0.0475,87810,0.084,0.094,0.021,0.653,0.913,0.469,443372.5791,7.6,12.1,1320.5,569.0,4020.5,5773.0,63333.333333333336,1522.5,167666.66666666666,11683.0,9.365975663507632,5320.000000000001,7376.040000000001,5953.333333333334,0.007056000000000001,7710596100,9.565999703909533e-07,0.009456333959491952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,6650800,0.705,0.07,0.124,0.067,0.002,0.01,0.032,87710,0.075,0.03,0.012,0.672,0.913,0.45,421752.5499,7.1,12.8,1501.0,616.0,4046.5,6062.0,58000.0,1382.0,154000.0,12225.5,9.411361006202622,4350.0,6578.25,1740.0,0.005625,7693044100,8.550808906522557e-07,0.008720754086613026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,6659900,0.708,0.07,0.124,0.067,0.01,0.0,0.029,86350,0.087,0.035,0.016,0.6709999999999999,0.908,0.445,410211.5293,8.4,13.7,1659.5,588.0,4299.0,6001.0,63000.0,1560.0,164000.0,12547.5,9.437356415504269,5481.0,7512.45,2205.0,0.007568999999999999,7456322500,1.0075158365276604e-06,0.009459600075136252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,6620600,0.717,0.069,0.119,0.064,0.01,0.0,0.029,73230,0.106,0.038,0.017,0.659,0.908,0.434,386046.5835,8.4,15.3,1865.5,655.5,5395.5,6588.5,63000.0,1543.0,182000.0,14505.0,9.582317635923358,6678.0,7762.38,2394.0,0.011236,5362632900,1.4474744302276358e-06,0.009515752421872274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6570600,0.726,0.067,0.114,0.063,0.01,0.0,0.028,72270,0.096,0.04,0.02,0.653,0.904,0.427,361931.3072,8.7,18.3,2102.0,712.0,6176.5,6945.0,65000.0,1605.0,185000.0,15935.5,9.676367354834186,6240.0,6937.92,2600.0,0.009216,5222952900,1.3283336331308547e-06,0.009892550163980433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,9824500,0.729,0.129,0.057,0.033,0.003,0.0,0.05,68990,0.121,0.0409999999999999,0.018,0.604,0.918,0.321,228016.4357,13.9,10.1,4560.0,2667.5,13625.0,15737.0,128000.0,1448.75,378000.0,36589.5,10.507543922855662,15488.0,8347.789999999999,5247.999999999987,0.014641,4759620100,1.7538519517038453e-06,0.013028651531512898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,9841800,0.731,0.131,0.056,0.032,0.003,0.0,0.048,64490,0.1169999999999999,0.0579999999999999,0.034,0.594,0.92,0.317,206833.9654,15.3,11.8,5091.5,1734.0,9966.0,15415.5,139000.0,1448.75,377000.0,32207.0,10.379970147879572,16262.999999999985,7545.329999999994,8061.999999999986,0.013688999999999975,4158960100,1.8142066334837403e-06,0.014123431270353872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
